business_id,name_x,categories,category_Casual Dining & Drinks,category_Diverse Cuisine & Entertainment,category_Health & Lifestyle,category_Nightlife Essentials,category_Traditional Comfort Foods,category_Sophisticated Eats
CrWrO6KT5KKg_EdhAgKsaw,Cafe Luck,"Lounges, Bars, American (New), Nightlife, Modern European, Restaurants",0,1,1,1,0,0
9u79dIXLQzmt9rnOZEnBaQ,The Habit Burger Grill,"Burgers, Restaurants",0,0,0,0,0,1
DLTwr11KNMA1hEN7OrkY2A,Mac's Fish and Chip Shop,"Seafood, Restaurants, Fish & Chips, British",1,0,1,1,0,0
lXgITG2Ji6mhAPOmw4TRng,Romanti-Ezer,"Food, Restaurants, Mexican",0,1,0,0,0,0
JZrspVMm79n_iHTYftkI0g,La Tapatia Bakery,"Food, Mexican, Restaurants, Bakeries",0,1,0,0,0,1
bd0ew6pTvlP4f5KRfWK5jw,Square One,"American (New), Restaurants",0,1,0,0,0,0
YgS10SCzw13uGiC0wTDiaQ,The Taj Cafe,"Pakistani, Restaurants, Indian",0,0,0,1,0,0
2CqQ3Tnvj7h0rw84WEEjMw,Killer B's BBQ Bar and Grill,"Sports Bars, Restaurants, Nightlife, Bars, Food, Barbeque, American (Traditional)",1,1,0,1,1,0
jMAQupx06hHjie54wV2yNQ,Ruth's Chris Steak House,"Restaurants, Steakhouses",0,0,0,1,0,0
zWwGjQlUEiLS7hCXDkBGzg,Greek House Cafe,"Delis, Restaurants",0,0,0,0,0,1
ygZyTUWS4dbVL8d6vAiN4A,Taqueria Rincon Alteno,"Mexican, Restaurants",0,1,0,0,0,0
zVxDd79gdZcfz-O14QBCrA,Snack Shack,"Beer, Wine & Spirits, Food, American (Traditional), Restaurants",1,0,0,0,1,0
qM2gfO-cqpDzxmIX-XzuWA,Plow & Angel,"American (New), Food, Restaurants, American (Traditional)",1,1,0,0,0,0
hoDYuaDkTNvqAZdxruZADQ,Epic Bowl,"Specialty Food, Breakfast & Brunch, Restaurants, Juice Bars & Smoothies, Food",0,1,0,1,0,1
jWgZRpdHy8csA1sUz1auSw,Daniel's Bakery and Mexican Food,"Bakeries, Mexican, Restaurants, Food",0,1,0,0,0,1
2h3SEwpI6fiuTF9mcN1S_Q,El Zarape,"Restaurants, Mexican",0,1,0,0,0,0
zxW8zECvT_SqejieMMjb5A,Chilango's Mexican Restaurant,"Restaurants, Mexican",0,1,0,0,0,0
sQFk2gZFUCmLhfYX0ufPbA,Kahuna Grill,"Burgers, Restaurants",0,0,0,0,0,1
edDmC1Zcr5SVczbKBfiXqw,Montecito Village Grocery,"Specialty Food, Beer, Wine & Spirits, Grocery, Bakeries, Restaurants, Delis, Butcher, Food",0,0,1,0,1,1
ws0mjFrkanX_sXoUVRh8Uw,Jitters Coffee,"Coffee & Tea, Restaurants, Food",0,0,0,0,0,1
nnn78cplvQGZSMVblpI5gQ,Mandarin Palace,"Chinese, Restaurants",0,0,0,0,1,0
wO4IO1uTN65jkYdaBJCL8A,Rusty's Pizza Parlors,"Restaurants, Pizza",0,0,0,0,0,1
0nR7jHCkFEzmA1n2b5g1nw,Basil's Italian,"Sandwiches, Delis, Pizza, Italian, Restaurants",1,0,0,0,0,1
jshnKTsnoXLSez5XD1qo7Q,McDonald's,"Coffee & Tea, Fast Food, Food, Restaurants, Burgers",0,0,0,0,0,1
0qu0fNTOsSmuREYVIMPuIQ,Cold Spring Tavern,"American (Traditional), Restaurants, Bars, Nightlife",1,1,0,0,0,0
EXYbKA1tocvOK_1tXxZXLA,Sushi GoGo,"Sushi Bars, Japanese, Restaurants",0,0,0,0,1,0
zeAfmYy9b1gfUJLRBHm6vQ,Presto Pasta,"Restaurants, Italian",0,0,0,0,0,1
WQnjp_CEYTYKBBKJDME0bQ,Vons,"Flowers & Gifts, Restaurants, Grocery, Food, Bakeries, Shopping, Florists",0,0,1,1,1,1
RXA9eUawmrYkToXhjKHyIQ,Yanni's Greek & American Deli,"Restaurants, Gas Stations, Delis, Automotive, Greek",0,0,1,0,0,1
k6Ptrc94R-Mk549pDEVTFA,The Natural Cafe,"Restaurants, Vegetarian, Tex-Mex, Sandwiches",1,0,0,1,1,0
ZrxlfdFU_qpnIHI2DmoRxA,Mesa Pizza,"Pizza, Restaurants, Italian, Vegan, Gluten-Free, Sandwiches",1,0,0,0,1,1
ng12rnK6ZGFddlC15c6Pqg,Haggen Food & Pharmacy,"Beer, Wine & Spirits, Grocery, Bakeries, Delis, Food, Restaurants",0,0,0,0,1,1
9dp3hVDlQ0VtjPW_7ISoXg,Chuck's Waterfront Grill,"Seafood, Restaurants, Steakhouses",1,0,0,1,0,0
ZYqNIWch6Ik9wLZCa1hxkw,Tacos Pipeye,"Mexican, Restaurants",0,1,0,0,0,0
YgbIbmfDlB-bZSsjuIfKwA,Jack's Bistro and Famous Bagels,"Coffee & Tea, Food, Bagels, Breakfast & Brunch, Restaurants",0,1,1,0,0,1
Ce6B2-CYAjGvRZe3GKyxYA,Rusty's Pizza Parlor,"Restaurants, Pizza, Salad, Chicken Wings",0,0,0,1,0,1
NuMR1xJu6Ewxaicc4yLOFw,Chick-fil-A,"Restaurants, Sandwiches, Chicken Shop, Chicken Wings, Fast Food, Caterers, Event Planning & Services",1,0,1,1,0,1
EzhRlsTdACV60rOgrGYyqA,IHOP,"Restaurants, Breakfast & Brunch, American (Traditional), Burgers",1,1,0,0,0,1
crlk8kaurC4zrPUTt7BevQ,Chubbies Hamburgers,"Restaurants, Burgers",0,0,0,0,0,1
R0U0K_qvwOQbQwPhhKw4Ew,Steve's Patio Cafe,"Restaurants, Breakfast & Brunch",0,1,0,0,0,0
sdzD-6O7eKIYgF9WzOuasg,Max's Restaurant & Cucina,"Restaurants, Italian, American (Traditional), Breakfast & Brunch",1,1,0,0,0,1
Qsd_S2f7fNFqngx2amRE7A,Sojourner Cafe,"Sandwiches, Vegan, Cafes, Vegetarian, Restaurants",1,0,0,0,1,1
FE5R_F7svUphKeUWuxA0JA,Del Pueblo Cafe,"Mexican, Restaurants",0,1,0,0,0,0
b2Za53CjptGyf9K0fFnrAg,Petrini's Italian Restaurant - Santa Barbara,"Restaurants, Pizza, Italian",0,0,0,0,0,1
xVtO6a4dqKQQzMXkSPL80A,Presidio Market,"Restaurants, Grocery, Food, Delis, Beer, Wine & Spirits",0,0,0,0,1,1
xv_nZ8E7DFiKDjFi9syKsQ,El Pollo Loco,"Restaurants, Mexican, Fast Food",0,1,0,0,0,1
vi5xjfEhV6rnXrC_GbdhnA,El Rincon Bohemio,"Mexican, Restaurants",0,1,0,0,0,0
WUGRmrfSzQCyeG6mYAM-vw,Yona Redz,"Restaurants, Latin American, Mexican, Tacos",0,1,0,1,1,0
Qsoq2TGOe59LZy7z6KbQjA,Domino's Pizza,"Restaurants, Pizza, Sandwiches, Chicken Wings",1,0,0,1,0,1
RDjtVGc0c04ZIR6em1hCbQ,Nicky D's Wood fired Pizza,"Pizza, Restaurants",0,0,0,0,0,1
RdFgbrE_8sf6NImEMopaPQ,Beachbreak Cafe,"Restaurants, Breakfast & Brunch, American (Traditional), Cafes",1,1,0,0,0,1
lnGHZ_pEJNGT9pcGQ467Ew,Treehouse Restaurant,"American (Traditional), Restaurants",1,0,0,0,0,0
2GiqDUNiTt5__ixRbzbqFw,Santa Barbara Harbor & Seafood Festival,"Food, Local Flavor, Seafood, Arts & Entertainment, Shopping, Festivals, Restaurants, Arts & Crafts",1,0,1,1,0,0
a1E2BPYnufFzb6YX2pplJg,Wahoo's Fish Tacos,"Seafood, Restaurants, Mexican",1,1,0,0,0,0
YB689VFiOlzUTBRPiauDFA,Terraza Cafe,"American (Traditional), Restaurants, Mexican, American (New)",1,1,0,0,0,0
Qi-A4ZgcEuSnq_8Fpfo_3Q,Our Lady of Guadalupe Mercado,"Mexican, Arts & Entertainment, Festivals, Restaurants, Religious Organizations, Churches",0,1,1,1,0,0
fLk_N8vU25DNZmbU-70gkw,Chipotle Mexican Grill,"Restaurants, Fast Food, Mexican",0,1,0,0,0,1
6VVbLYay8czrjKJ4xRoTxQ,Judge For Yourself Cafe,"Restaurants, Breakfast & Brunch",0,1,0,0,0,0
Ksz_jsyyK3Zjlq_Cz81ZBA,Adama Vegan Comfort Cuisine,"Restaurants, Vegetarian, Vegan",0,0,0,0,1,0
MG0IlmvAILSzRE4E1gk5hA,Tacos El Rey,"Restaurants, Mexican",0,1,0,0,0,0
YGgGefpPTFhgthvQvMAGoQ,Lito's Take  Out,"Food, Mexican, Restaurants, Seafood, Desserts",1,1,0,0,1,0
NMnn6FJkW802ldqdgScVxQ,Las Aves Cafe,"Mexican, Restaurants",0,1,0,0,0,0
y1ZPi7c6sSkWdE1p2vUo-Q,PizzaRev,"Pizza, Salad, Restaurants",0,0,0,0,0,1
ebJav941naDgngDP2EIRHw,Panda Express,"Fast Food, Chinese, Restaurants",0,0,0,0,1,1
HGRR2w9KddspVBYA-4bSlQ,Sunnyside Market & Deli,"Delis, Grocery, Delicatessen, Coffee & Tea, Restaurants, Food",0,0,1,0,1,1
wUHUyTrOpUcTVTQpyZFo8w,McDonald's,"Fast Food, Restaurants, Coffee & Tea, Food, Burgers",0,0,0,0,0,1
0LXeNx7wGTqbMSwKkGC3xg,Altamirano Mexican Restaurant,"Mexican, Restaurants",0,1,0,0,0,0
4yBeWUqxuru02oZccjDN7Q,Taqueria Altamirano,"Restaurants, Mexican, American (New)",0,1,0,0,0,0
Tfo88MgUweNHyOMfQ6TYGw,Bay Roadhouse Bar and Grill,"Seafood, American (New), Restaurants",1,1,0,0,0,0
EC9-hDcyqE8c_m03X3VhIQ,Panera Bread,"Restaurants, Sandwiches, Soup, Salad",1,0,0,1,0,1
U1lGcthY52-LUPdxhV3qVw,Paesano's Pizzeria,"Pizza, Restaurants",0,0,0,0,0,1
4WCyuH0Dc6DAD79AyC0-iw,Estilo Jalisco,"Mexican, Restaurants, Event Planning & Services, Party & Event Planning",1,1,0,1,0,0
W7zCBDLFv13fDzRXJefrrA,Mayo's Carniceria & Tacos,"Mexican, Restaurants",0,1,0,0,0,0
8JzURExziDYuCrd7Ve9nDQ,Los Tarascos Bakery and Deli,"Delis, Food, Restaurants, Bakeries",0,0,0,0,0,1
Fg68C3AwFu74dXMhgX3qIw,Carl's Jr,"Burgers, Fast Food, Restaurants",0,0,0,0,0,1
5tVPbd0gJZHyEEWpXW7vCg,Wing's Restaurant,"Restaurants, Chinese",0,0,0,0,1,0
3GcXSZQ65Np5N1N4a-DK_w,Restaurant OPEN,"American (New), Restaurants, Breakfast & Brunch, Food Delivery Services, Food, Personal Chefs, Shopping, Cafes, Event Planning & Services, American (Traditional), Burgers, Seafood, Professional Services, Personal Assistants",1,1,1,1,0,1
mQ9CsjWobwak1PMvZTSPQg,Jersey Mike's Subs,"Restaurants, Fast Food, Sandwiches, Delis",1,0,0,0,0,1
jh40gx3wcYX0NL_i2Dip-A,Sal's Pizza,"Chicken Wings, Restaurants, Italian, Pizza",0,0,0,1,0,1
uozdxwCZUHPubziu76Y2Ag,Farmer Boy,"Breakfast & Brunch, Restaurants, American (New)",0,1,0,0,0,0
oktohqIGhMQxOP7h5ugHlg,Julienne,"Restaurants, American (New), Seafood, French",1,1,0,0,1,0
Ow29cE1wS-_LrfN7jEuDPA,Ahi Sushi,"Japanese, Sushi Bars, Ramen, Restaurants",0,0,0,1,1,0
ZKi4F9BlA46rLvLyeIE3VA,Pacific Crêpes,"Wine Bars, Restaurants, Gluten-Free, French, Bars, Nightlife, Creperies",0,1,1,0,1,1
-kfHz1kimX62QEceFkkB_g,Edomasa,"Restaurants, Sushi Bars, Japanese",0,0,0,0,1,0
3fpAmsSuEFNF29UUPpgwlw,Spudnuts & Bagels,"Restaurants, Bagels, Coffee & Tea, Food, Bubble Tea, Donuts",0,0,1,1,0,1
Ey0t4U6yqtxCeMaGPf7GcA,Brummis - the German Taste,"German, Restaurants",0,0,1,0,0,0
8MQNb0Cnkfq-G1OIViukjQ,Seagrass Restaurant,"Steakhouses, American (New), Seafood, Restaurants, Latin American",1,1,0,1,0,0
fnGZspqyamRremXor0sAyg,Frog Bar & Grill,"Restaurants, American (Traditional), Nightlife, Bars, Cocktail Bars",1,1,0,0,0,1
8FgcWn7bdMC-TMrE4Q3xMg,Bangkok Palace,"Thai, Restaurants",0,0,0,1,0,0
-Lwq2vdrQolANLzEbYMPpQ,Le Crepe Shoppe,"French, Creperies, Restaurants",0,0,1,0,1,0
RKuAfE06rDcetvOTI5MbbA,Taqueria El Buen Gusto,"Tacos, Restaurants, Mexican",0,1,0,0,1,0
mAqgsZBTN-wsShMpkz2o9g,Cantwell's Market & Deli,"Food, Breakfast & Brunch, Grocery, Sandwiches, Beer, Wine & Spirits, Meat Shops, Delis, Specialty Food, Restaurants, Health Markets",1,1,0,1,1,1
EtM079Cj7-B3G7jPsGYb_Q,Sandbar,"Nightlife, Arts & Entertainment, Restaurants, Dance Clubs, Bars, Music Venues, Mexican, Sports Bars",0,1,1,1,0,0
icGg8xgDJVufg-xptMrDGw,Denny's,"Restaurants, Coffee & Tea, American (Traditional), Breakfast & Brunch, Food, Diners",1,1,0,0,1,1
9h0i4lVC5eCVhRTanWsEAg,Le Cafe Stella,"Restaurants, American (New), French",0,1,0,0,1,0
vTXNVK73GOvVb3js4w8SLg,Domino's Pizza,"Restaurants, Pizza, Chicken Wings, Sandwiches",1,0,0,1,0,1
zJpZ-uQ_F0XVgK1u98uWSg,Gloria's Gourmet Kitchen,"Food Trucks, Tacos, Mexican, Salad, Food, Restaurants",0,1,0,0,1,1
j-lxie7nEh3UeUTpiqekkQ,Presto Pasta,"Italian, Restaurants",0,0,0,0,0,1
v1Uesklh8DpEufYOhTq4iA,Mar Monte Hotel - Hyatt,"Hotels, Restaurants, Beauty & Spas, Hotels & Travel, Day Spas, Event Planning & Services",1,0,1,1,0,0
g0lCOgLkkByZrhmwYzP5KA,Nuance,"Nightlife, Cocktail Bars, American (New), Bars, Restaurants",0,1,0,0,0,1
hVKH5oED9NgGaZeIiF547A,Backyard Bowls,"Restaurants, Food, Juice Bars & Smoothies, Breakfast & Brunch",0,1,0,1,0,0
9uJuBPIQyrC0v9pVv3JKRQ,Panera Bread,"Bagels, Sandwiches, Soup, Restaurants, Bakeries, Salad, Breakfast & Brunch, Food",1,1,1,1,0,1
eHRzuUXA2jrR99ecioWU4g,Union Ale,"Bars, American (Traditional), Restaurants, Cocktail Bars, Nightlife",1,1,0,0,0,1
BZq27sUTa_hruRKXr1x54g,I'a Fish Market and Cafe,"Poke, Seafood, American (Traditional), Specialty Food, Seafood Markets, Food, Restaurants",1,0,1,1,0,1
Go-vuNoQ64pojSRJ580SJQ,Velvet Jones,"Restaurants, Music Venues, Pizza, Bars, Nightlife, Arts & Entertainment, Event Planning & Services, Venues & Event Spaces",1,1,0,1,0,1
OFfJsY9KeOyelk46m_jzzw,Blue Tavern,"American (New), Restaurants, Peruvian",0,1,1,0,0,0
n0Z10UAJO187H8Zp8gl-rw,Arlington Tavern,"Restaurants, Nightlife, American (New)",0,1,0,0,0,0
-TArOdux8Z4oH-jIM1FJuQ,Bistro 1111,"Breakfast & Brunch, American (New), Restaurants",0,1,0,0,0,0
PGVZjuHpB5s5jFMKqKdCmw,Our Daily Bread,"Bakeries, Food, Restaurants, Gluten-Free, Breakfast & Brunch",0,1,0,0,1,1
Hlx8S2GLF7hMuIKx4sU-gg,Cesar's Place,"Mexican, Restaurants, Fish & Chips",0,1,0,1,0,0
lTVHJAvtFQbQb6cPstEXyA,China Bowl & State Street Cafe,"American (New), American (Traditional), Chinese, Restaurants",1,1,0,0,1,0
FH0MVF7kK0D76Hh4e7hXfQ,Jeannine's American Bakery Restaurant,"Food, Breakfast & Brunch, Bakeries, Restaurants, Coffee & Tea",0,1,0,0,0,1
6afesz8yZhjOgijkWl4jig,The Coffee Bean & Tea Leaf,"Food, Restaurants, Coffee & Tea",0,0,0,0,0,1
agXGQ4DH4SqxtJxBHKjWIg,Muddy Waters Cafe,"Jazz & Blues, Music Venues, Arts & Entertainment, Nightlife, Restaurants, Bars, Local Flavor, Bagels, Food, Beer, Wine & Spirits, Dive Bars, Delis, Coffee & Tea",0,1,1,1,1,1
UjgqSqa4Biy34pHSEdwj_g,Gino's Sicilian Express,"Italian, Salad, Pizza, Restaurants, Sandwiches",1,0,0,0,0,1
vhWlxyLEWAbNOMtQ42yzFg,Norton's Pastrami & Deli,"Gluten-Free, American (New), Restaurants, Sandwiches, Salad, Steakhouses, Delis, American (Traditional)",1,1,0,1,1,1
8A5LSwsKK5vXDH1M3_Tf1w,"The Ritz-Carlton Bacara, Santa Barbara","Restaurants, Beauty & Spas, American (New), Event Planning & Services, Hotels, Massage, Resorts, Day Spas, Hotels & Travel, Venues & Event Spaces",1,1,1,1,0,0
hdCu74rz33m3EgDmdDn1SA,Dave’s Dogs,"Hot Dogs, Restaurants",0,0,0,1,0,0
7wSnkgOORRCqVDa_n8Upxg,Garrett's Old Fashioned Restaurant,"Restaurants, Breakfast & Brunch, Sandwiches, American (Traditional)",1,1,0,0,0,0
U897DhJaaa3qyr1PVjxfWQ,Georgia's Smokehouse,"Barbeque, Food Trucks, Restaurants, Caterers, Event Planning & Services, Food",1,0,0,0,1,1
pwblP3G6LkVT03I4z9kb0A,Mad Dogs,"Hot Dogs, Restaurants",0,0,0,1,0,0
m4xrhESFLaA7PiddXeg2aw,Pierre Lafond Wine Bistro,"Bakeries, Food, Delis, Bars, Wine Bars, American (New), Local Flavor, Italian, Nightlife, Restaurants",0,1,0,1,0,1
ks1BsT_1dncllU4YM7C2Qw,805 Deli,"Sandwiches, Restaurants, Caterers, Soup, American (Traditional), Breakfast & Brunch, Delis, Event Planning & Services",1,1,0,1,0,1
AgiBcv5rKdV9QIO5yF7w8g,Harbor of Santa Barbara Inc,"Active Life, Restaurants, Boating",0,0,1,0,0,0
iOYjF9CY-X3KY5wS5opyfg,Cliff's & Co Restaurant,"Event Planning & Services, Party & Event Planning, Restaurants, Caterers, American (Traditional), Mexican",1,1,0,1,0,1
Gz3vi3dVKMylBb8HV1tP8Q,Blenders In the Grass,"Juice Bars & Smoothies, Food, Restaurants, Vegetarian",0,0,0,1,1,0
n67s7eDowWHlfhVtCElxGQ,Belcampo Meat Co Restaurant,"Food, Meat Shops, American (New), Burgers, Breakfast & Brunch, Specialty Food, Restaurants",0,1,0,1,0,1
w79qtK0PpeDWrnY7E-uTRg,Taco Bell,"Fast Food, Breakfast & Brunch, Restaurants, Mexican, Tex-Mex, Tacos",0,1,0,1,1,1
ezecrJKXHg4MgKVMHeAJ1g,Santa Barbara Wine Spa,"Active Life, Pizza, Beauty & Spas, Restaurants, Day Spas, Golf, Health & Medical",0,0,1,0,0,1
HrnSaz2f1WUEoAQQ6iD6gw,Lemon Tree Inn,"Restaurants, Nightlife, Hotels & Travel, Hotels, Italian, Event Planning & Services",1,1,0,1,0,1
7yR4oQcapZBKCkRLB3Isig,El Torito,"Mexican, Restaurants, Cocktail Bars, Nightlife, Bars",0,1,0,0,0,1
_cWBP-lW9RETw77prVle1g,Bitterman's Deli,"Delis, Restaurants",0,0,0,0,0,1
S7Cl9gYqaC9jlw32yd4_Yg,Starbucks,"Food, Coffee & Tea, Restaurants",0,0,0,0,0,1
L9QTAucz_in5f-ufCrvb1Q,Live Culture,"Food, Restaurants, Wine Bars, Coffee & Tea, Bars, Nightlife, Ice Cream & Frozen Yogurt",0,1,0,1,0,1
i9ASBmmIJS3RjN_UP-TtKw,Starbucks,"Restaurants, Food, Coffee & Tea",0,0,0,0,0,1
oTcezJoCe30NrwiNFsoLXQ,The Little Door - Santa Barbara,"Restaurants, French, Bars, Nightlife, Wine Bars, Mediterranean",0,1,0,1,1,1
4ejnTeRzv8z102DBIWjQLg,Ca' Dario Pizzeria,"Pizza, Restaurants",0,0,0,0,0,1
YXaCcpETNtxrNNK6TbUTlw,Sachi Ramen And Robata Bar,"Ramen, Vegetarian, Sushi Bars, Japanese, Restaurants",0,0,0,1,1,0
bVaRZDHkWdsHuARGxxpREw,Sushi Bar 29,"Japanese, Restaurants, Noodles, Sushi Bars",0,0,0,1,1,0
lNECraPTMtUPDJPjmF0tVA,Crocodile Restaurant & Bar,"Hotels & Travel, Event Planning & Services, American (New), Italian, Hotels, Restaurants, Pizza, Breakfast & Brunch, Bars, Nightlife",1,1,0,1,0,1
v5jxpGnKbx3vVxs28dgokQ,Saigon Vietnamese Restaurant,"Restaurants, Vietnamese, Vegetarian",0,0,0,1,1,0
CF1Gj1KGL13QcDkUwOvS3g,iGrill Korean BBQ,"Barbeque, Restaurants, Korean, Food",0,0,0,1,1,0
3fH5YQKRJu55TFPnMhv1ZQ,Freeman's Flying Chicken,"Barbeque, American (Traditional), Cuban, Restaurants",1,0,1,0,1,0
Slihcg1bmYvw-V_FUFghLg,Harbor Meat & Seafood,"Seafood, Food, Specialty Food, Meat Shops, Restaurants, Seafood Markets",1,0,0,1,0,1
cVW9b_1bqsvTU1jhGNWUsw,Yoshinoya,"Japanese, Restaurants, Asian Fusion, Fast Food",0,0,0,0,1,1
USVks6B2Xkf0WLmLIiXqMA,The Hungry Cat,"Wine Bars, Restaurants, American (New), Nightlife, Seafood, Cocktail Bars, Bars",1,1,0,0,0,1
oS02owt-XB2RtDbogYyn-A,The Coffee Bean & Tea Leaf,"Food, Coffee & Tea, Restaurants",0,0,0,0,0,1
lbHEB5BIm-3GfpvdzSwFLw,Billies,"Bars, Local Flavor, Diners, Nightlife, Restaurants",0,1,0,1,1,0
vDBfhX1XI4uRWBCQQNRsUg,TAP Thai Cuisine,"Restaurants, Thai",0,0,0,1,0,0
64Rl3pT4Md4-8ckeaNVZCQ,Bucatini,"Soup, Wine Bars, Restaurants, Nightlife, Bars, Italian",0,1,0,1,0,1
OM5beWRkxZSu1TShUC3EDw,The Drunken Crab,"Food, Specialty Food, Seafood, Cajun/Creole, Restaurants",1,0,1,0,0,1
XwnkfMUiyH-OsJXbmbOK5g,Sushi Tyme,"Restaurants, Asian Fusion, Seafood, Sushi Bars, Japanese",1,0,0,0,1,0
OzGk7arJv6FPrWqaYSvyKQ,Choi's Oriental Market,"Food, Grocery, Korean, Restaurants, International Grocery",0,0,1,1,1,0
vZG0BDPGDJxMGiXcGoVU6w,SB Munchiez,"Restaurants, Nightlife, Burgers, American (Traditional), American (New), Fast Food, Sandwiches, Food Delivery Services, Food",1,1,0,1,0,1
w1l5vu31SJgPLTp6nlLWEg,Le Petit Bistro,"Desserts, Food, Restaurants, Breakfast & Brunch, French",0,1,0,0,1,0
PgtqA056auCp5EbcZMbXPQ,Trattoria Mollie,"Food, Restaurants, Desserts, Wine Bars, Bars, Italian, Nightlife",0,1,0,0,1,1
MX2YGruhd0sMNHZGK7p5-Q,Bella Vista,"Restaurants, American (New), Italian, Breakfast & Brunch, Seafood",1,1,0,0,0,1
lmQjsnT_IK_OOdsbghiojw,Miro,"Restaurants, Mediterranean, Basque, American (New)",0,1,1,1,0,0
7kLn2XsFwyJ-yFn4qx40TQ,Buena Onda at Mosaic Locale,"Comfort Food, Bakeries, Food, Desserts, Restaurants, Empanadas, Argentine",0,0,1,1,1,1
tS47dXDlx9t-6B_F56cKUA,Chipotle Mexican Grill,"Restaurants, Mexican, Fast Food",0,1,0,0,0,1
0iLgVQpBeIYYwQZIblTTVw,Cafe 154,"Cafes, Restaurants, Cafeteria",0,0,1,0,0,1
zu4p6IZLSVn2Noto-vcwzw,East Beach Grill,"Breakfast & Brunch, Restaurants, American (Traditional)",1,1,0,0,0,0
Btm9ODncqCqYsnpawaHioA,Tyger Tyger,"Restaurants, Asian Fusion",0,0,0,0,1,0
lwbFhaGaKUtwPdaXXjy3mQ,The Waterline,"Pop-up Shops, Wine Tasting Room, Shopping Centers, Restaurants, Shopping, Food, Beer, Wine & Spirits, Arts & Entertainment, Wineries, American (Traditional)",1,0,1,1,1,0
C6AiAF35zwpAoK5jjm-nhA,Montecito Coffee Shop,"Restaurants, Breakfast & Brunch, Sandwiches, Coffee & Tea, Food",1,1,0,0,0,1
Nbht3URjeV94507do0goEw,Pressed,"Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Convenience Stores, Vegan, Food, Health Markets, Specialty Food, Restaurants",0,0,1,1,1,1
ifjluUv4VASwmFqEp8cWlQ,Marty's Pizza,"Pizza, Restaurants",0,0,0,0,0,1
PZIVcSuN-G_I6oG6EVKntQ,Anchor Woodfire Kitchen,"Italian, American (New), Restaurants",0,1,0,0,0,1
8-ZExybRuyyXZf6aESgc3g,Paseo Nuevo Shopping Center,"American (Traditional), Restaurants, Shopping Centers, Shopping, Local Flavor",1,0,0,1,0,0
U1Gc3wKN5viu_e68KJVOdQ,Wingman Rodeo - Milpas Street,"Salad, Restaurants, Vegetarian, Chicken Shop, Chicken Wings, Sandwiches, Nightlife",1,1,1,1,1,1
tyt3pz0x3ZB8GXsSx1a9Aw,Roy,"Restaurants, American (New)",0,1,0,0,0,0
PsO9LleYQJlFc_r-DJxVzg,Taco Bell,"Breakfast & Brunch, Fast Food, Tex-Mex, Restaurants, Mexican, Tacos",0,1,0,1,1,1
qx2YTFXfVDwQUfOeWCFfbw,Jersey Mike's Subs,"Delis, Restaurants, Fast Food, Sandwiches",1,0,0,0,0,1
2QvkOHC-pWGiAmvQ9xX64Q,Nardonne's La Famiglia Pizzeria,"Pizza, Restaurants, Beer, Wine & Spirits, Italian, Food, Sandwiches",1,0,0,0,1,1
wK2IixmZUOEFGz1QZqR99Q,Lovejoy's Pickle Room,"Sandwiches, Chinese, Cocktail Bars, Restaurants, Nightlife, Salad, Delis, Bars, Lounges",1,1,0,1,1,1
JxVPdQrAac7qNUnwse7xcw,L's Kitchen,"Restaurants, Sandwiches, Breakfast & Brunch, Bakeries, Food, Salad",1,1,0,0,0,1
NORF647ibBQ4U-VNMgzSLg,Oakberry Açaí Bowls and Smoothies,"Coffee & Tea, Restaurants, Cafes, Food, Acai Bowls, Juice Bars & Smoothies",0,0,1,1,0,1
VC4jqq8Hu1_RjBFt8nHD2Q,Sugar Cat Studio,"Restaurants, Food, Desserts",0,0,0,0,1,0
6smGb7xv5fDbBsLgW1WC2w,Shintori Sushi Factory,"Restaurants, Sushi Bars, Food, Specialty Food, Japanese",0,0,0,0,1,1
J52h9uXJgEKyIz0iq8S0Xw,Piano Gastrolounge,"Bars, American (New), Lounges, Nightlife, Restaurants, Gastropubs",0,1,0,1,0,0
Vt5gk5h5VlHXLu-cVKzOXw,M. Special Brewing Company,"Breweries, American (New), Arts & Entertainment, Music Venues, Restaurants, Brewpubs, Food, Nightlife",0,1,1,1,0,0
rU8HgGMR8Qd8_SkvKANdEA,iGrill Korean BBQ,"Korean, Restaurants",0,0,0,1,0,0
G9rBwcWp56C8r6ZFwVuimA,Belmond El Encanto Dining Room,"Seafood, Nightlife, Hotels, Event Planning & Services, American (New), Bars, Diners, Restaurants, Hotels & Travel, Breakfast & Brunch",1,1,0,1,1,0
c7GJVA-6lQxcH6QkrRiW0w,Hot Spots Espresso Company,"Food, Restaurants, Coffee & Tea",0,0,0,0,0,1
VJKpVv_l1g943WK6fxwZKQ,Blind Tiger,"Nightlife, Bars, American (New), Restaurants, Cocktail Bars",0,1,0,0,0,1
BdyPaxmB3O9Ngp9W09GrjA,TonyRay's Restaurant & Cantina,"Nightlife, Restaurants, Mexican, Dance Clubs",0,1,1,0,0,0
b0TBL7gSg2mduoFDgFQHoA,El Taco Tequila Taqueria,"Restaurants, Mexican",0,1,0,0,0,0
q3z5nfCo6HmXBPgJ4OXrtg,Paradise Store & Grill,"American (Traditional), Restaurants",1,0,0,0,0,0
xCbzGlxwX6QrS9t9uRcflQ,Piano Riviera Lounge,"French, Mediterranean, Restaurants",0,0,0,1,1,0
